role,permission,direct,effective_via_alias
"librarian","accounting:fiscal:manage","false","false"
"librarian","accounting:fiscal:reopen","false","false"
"librarian","accounting:journals:read","false","false"
"librarian","accounting:journals:create","false","false"
"librarian","accounting:journals:submit","false","false"
"librarian","accounting:journals:approve","false","false"
"librarian","accounting:journals:reject","false","false"
"librarian","accounting:journals:post","false","false"
"librarian","accounting:journals:cancel","false","false"
"librarian","accounting:journals:reverse","false","false"
"librarian","accounting:reports:read","false","false"
"librarian","accounting:audit:read","false","false"
"librarian","accounting:reports:trial-balance","false","false"
"librarian","accounting:reports:general-ledger","false","false"
"librarian","accounting:reports:cash-book","false","false"
"librarian","accounting:reports:income-statement","false","false"
"librarian","accounting:reports:balance-sheet","false","false"
"librarian","accounting:reports:tax-summary","false","false"
"librarian","accounting:settings:read","false","false"
"librarian","accounting:settings:update","false","false"
"librarian","accounting:exports:create","false","false"
"librarian","accounting:posting-batches:read","false","false"
"librarian","accounting:posting-batches:retry","false","false"
"librarian","accounting:payroll-handoff:read","false","false"
"librarian","accounting:payroll-handoff:post","false","false"
"librarian","accounting:expenses:read","false","false"
"librarian","accounting:expenses:write","false","false"
"librarian","accounting:vendors:read","false","false"
"librarian","accounting:vendors:write","false","false"
"librarian","accounting:payables:read","false","false"
"librarian","accounting:payables:write","false","false"
"librarian","accounting:reconciliation:read","false","false"
"librarian","accounting:reconciliation:manage","false","false"
"librarian","accounting:reconciliation:finalize","false","false"
"librarian","finance:principal:read","false","false"
"librarian","finance:approvals:read","false","false"
"librarian","finance:approvals:decide","false","false"
"librarian","accounting:budgets:read","false","false"
"librarian","accounting:budgets:write","false","false"
"librarian","accounting:reports:budget-vs-actual","false","false"
"librarian","accounting:reports:cash-flow-statement","false","false"
"librarian","activity_feed:create","false","false"
"librarian","activity_feed:read","false","false"
"librarian","activity_feed:moderate","false","false"
"librarian","advanced:approvals:read","false","false"
"librarian","advanced:approvals:manage","false","false"
"librarian","advanced:approvals:decide","false","false"
"librarian","advanced:automation:read","false","false"
"librarian","advanced:automation:manage","false","false"
"librarian","advanced:automation:execute","false","false"
"librarian","advanced:analytics:read","false","false"
"librarian","advanced:analytics:refresh","false","false"
"librarian","advanced:documents:read","false","false"
"librarian","advanced:documents:manage","false","false"
"librarian","advanced:exports:read","false","false"
"librarian","advanced:exports:create","false","false"
"librarian","attendance:mark","false","false"
"librarian","attendance:read","false","false"
"librarian","attendance:review_conflicts","false","false"
"librarian","attendance:manage_all","false","false"
"librarian","attendance:override_lock","false","false"
"librarian","attendance:staff:update","false","false"
"librarian","users:create","false","false"
"librarian","users:read","false","false"
"librarian","users:update_status","false","false"
"librarian","users:reset_password","false","false"
"librarian","roles:read","true","true"
"librarian","roles:create","false","false"
"librarian","roles:assign","false","false"
"librarian","roles:manage_permissions","false","false"
"librarian","canteen:menu:create","false","false"
"librarian","canteen:menu:read","false","false"
"librarian","canteen:menu:update","false","false"
"librarian","canteen:plans:create","false","false"
"librarian","canteen:plans:read","false","false"
"librarian","canteen:plans:update","false","false"
"librarian","canteen:enrollments:create","false","false"
"librarian","canteen:enrollments:read","false","false"
"librarian","canteen:enrollments:update","false","false"
"librarian","canteen:serving:create","false","false"
"librarian","canteen:serving:read","false","false"
"librarian","canteen:serving:update","false","false"
"librarian","canteen:wallets:create","false","false"
"librarian","canteen:wallets:read","false","false"
"librarian","canteen:wallets:update","false","false"
"librarian","canteen:pos:create","false","false"
"librarian","canteen:pos:read","false","false"
"librarian","canteen:pos:update","false","false"
"librarian","canteen:inventory:read","false","false"
"librarian","canteen:inventory:update","false","false"
"librarian","canteen:controls:create","false","false"
"librarian","canteen:controls:read","false","false"
"librarian","canteen:controls:update","false","false"
"librarian","canteen:reports:read","false","false"
"librarian","canteen:parent:read","false","false"
"librarian","notifications:view_own","false","false"
"librarian","notifications:manage_templates","false","false"
"librarian","notifications:manage_preferences","false","false"
"librarian","notifications:view_delivery_diagnostics","false","false"
"librarian","notifications:retry_deliveries","false","false"
"librarian","notices:create","false","false"
"librarian","notices:edit","false","false"
"librarian","notices:publish","false","false"
"librarian","notices:schedule","false","false"
"librarian","notices:cancel","false","false"
"librarian","notices:archive","false","false"
"librarian","notices:read","false","false"
"librarian","notices:approve","false","false"
"librarian","notices:send_emergency","false","false"
"librarian","notices:read_reports","false","false"
"librarian","events:create","false","false"
"librarian","events:read","false","false"
"librarian","communications:read_deliveries","false","false"
"librarian","communications:retry_deliveries","false","false"
"librarian","communications:manage_templates","false","false"
